symbol	hgnc_id	expected_all	observed_all	dne_all_p	info_all	probability	mutation_category	dnn_p	expected_mis	observed_mis	dne_mis_p	info_mis	com_p	min_p
VPS39	20593	0.377727030640369	0.571643725995251	0.249586954082713	693261380|probability of observing >= 18 mutations is too small	0.663343336656663	missense	0.663343336656663	0.254500661498892	0.571643725995251	0.104989123331132	693261380|probability of observing >= 18 mutations is too small	0.255200160617876	0.249586954082713
VPS41	12713	0.360839787832694	0.001	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.221267305717028	0	1	0|observed < expected, pvalue set at 1	NA	1
VPS4A	13488	0.256568041575411	2.77617541391169	4.83776685242833e-06	458677913|probability of observing >= 15 mutations is too small	0.0587089412910587	missense	0.0587089412910587	0.192285378200795	2.37126277731551	3.49719984572173e-06	458677913|probability of observing >= 15 mutations is too small	3.36693255367091e-06	3.36693255367091e-06
VPS4B	10895	0.210417173315475	0.608183552032873	0.110436124623331	348592448|probability of observing >= 14 mutations is too small	0.0317419682580317	missense	0.0317419682580317	0.135956136964189	0.20780661117122	0.312695122130295	348592448|probability of observing >= 14 mutations is too small	0.0557086089673794	0.0557086089673794
VPS50	25956	0.398590895807744	0.0990839967000696	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.25182527441632	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
VPS51	1172	0.466377793923572	0.286234291317279	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.38883563172305	0.286234291317279	1	0|observed < expected, pvalue set at 1	NA	1
VPS52	10518	0.431080115262614	1.45956835071066	0.021328320627746	739501617|probability of observing >= 19 mutations is too small	0.702837297162703	missense	0.702837297162703	0.295561095467746	0.996768527940287	0.0305378177786026	739501617|probability of observing >= 19 mutations is too small	0.103911950182988	0.021328320627746
VPS53	25608	0.443872478043185	0.001	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.308627053875585	0	1	0|observed < expected, pvalue set at 1	NA	1
VPS8	29122	0.553786893774855	0.834325471778501	0.232220796644904	901417251|probability of observing >= 21 mutations is too small	0.432162567837432	missense	0.432162567837432	0.346283241072596	0.832325471778501	0.0594127384520134	901417251|probability of observing >= 21 mutations is too small	0.11970647003968	0.11970647003968
VPS9D1	13526	0.282180552846205	0.002	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.204018163240357	0	1	0|observed < expected, pvalue set at 1	NA	1
VRK2	12719	0.159582851188073	0.683884998942514	0.0387526967948612	346633691|probability of observing >= 14 mutations is too small	NA	missense	NA	0.0919870637880698	0.283508058080861	0.0970622729977505	346633691|probability of observing >= 14 mutations is too small	NA	0.0387526967948612
VRK3	18996	0.171580927899856	0.708788446166774	0.0394526949585497	429138672|probability of observing >= 15 mutations is too small	NA	missense	NA	0.107454672697616	0.708788446166774	0.00247549197138866	429138672|probability of observing >= 15 mutations is too small	NA	0.0394526949585497
VSIG10	26078	0.181048099180835	0.139791059541441	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.11592546433459	0.139791059541441	0.330892767457711	472064415|probability of observing >= 15 mutations is too small	NA	1
VSIG10L	27111	0.328188922400347	0.001	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.247729750652699	0	1	0|observed < expected, pvalue set at 1	NA	1
VSIR	30085	0.133443545205426	0.189015050630565	0.318619074719322	335037851|probability of observing >= 14 mutations is too small	NA	missense	NA	0.105623178048067	0.189015050630565	0.271251469288604	335037851|probability of observing >= 14 mutations is too small	NA	0.318619074719322
VSTM2A	28499	0.134854477158538	0.644618578511453	0.0411388975656525	360860360|probability of observing >= 14 mutations is too small	NA	missense	NA	0.0946974802079922	0.644618578511453	0.00336935205682663	360860360|probability of observing >= 14 mutations is too small	NA	0.0411388975656525
VSTM2B	33595	0.150482220392948	0.231895562365066	0.252865451711545	509122257|probability of observing >= 16 mutations is too small	0.603846396153604	missense	0.603846396153604	0.123137294283811	0.231895562365066	0.209781973719698	509122257|probability of observing >= 16 mutations is too small	0.388404334202354	0.252865451711545
VSTM2L	16096	0.119865546427938	0.164900061505258	0.315271786980226	294953467|probability of observing >= 13 mutations is too small	NA	missense	NA	0.100052265828429	0.164900061505258	0.281739166106291	294953467|probability of observing >= 13 mutations is too small	NA	0.315271786980226
VSTM4	26470	0.129125315407539	0.934248568426235	0.0037619844189021	365890954|probability of observing >= 14 mutations is too small	NA	missense	NA	0.0985691153759932	0.286234291317279	0.101898126544929	365890954|probability of observing >= 14 mutations is too small	NA	0.0037619844189021
VSX1	12723	0.205555639603143	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.161440813427243	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
VSX2	1975	0.208639182558006	0.001	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.164369079290591	0	1	0|observed < expected, pvalue set at 1	NA	1
VTA1	20954	0.123967001400632	0.001	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.0830553780365089	0	1	0|observed < expected, pvalue set at 1	NA	1
VTI1A	17792	0.130816224179241	0.284691638389748	0.182910548842939	225872361|probability of observing >= 12 mutations is too small	NA	missense	NA	0.0786014975314831	0.284691638389748	0.100181107388247	225872361|probability of observing >= 12 mutations is too small	NA	0.182910548842939
VTI1B	17793	0.135022943984678	0.157460002026081	0.341939106947824	226613108|probability of observing >= 12 mutations is too small	NA	missense	NA	0.0936456031146233	0.157460002026081	0.279509296634298	226613108|probability of observing >= 12 mutations is too small	NA	0.341939106947824
VTN	12724	0.3120130663978	0.196167993400139	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.199398537099372	0.196167993400139	1	0|observed < expected, pvalue set at 1	NA	1
VWA1	30910	0.244870733283868	0.0990839967000696	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.204334851528407	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
VWA3A	27088	0.370960634756764	0.417100955425237	0.348176371430097	884030542|probability of observing >= 21 mutations is too small	0.0883869116130884	missense	0.0883869116130884	0.238240048725698	0.417100955425237	0.176301839912772	884030542|probability of observing >= 21 mutations is too small	0.0804318828226764	0.0804318828226764
VWA3B	28385	0.424800275787102	1.39799155794613	0.0195128728368564	936752107|probability of observing >= 22 mutations is too small	NA	missense	NA	0.247250109534162	0.103963003728218	1	0|observed < expected, pvalue set at 1	NA	0.0195128728368564
VWA5A	6658	0.234841884816727	0.0994558634217005	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.15741839117115	0.0994558634217005	1	0|observed < expected, pvalue set at 1	NA	1
VWA5B1	26538	0.520528716275266	0.44912552228411	1	0|observed < expected, pvalue set at 1	0.577129422870577	missense	0.577129422870577	0.353937428836649	0.25072669680785	1	0|observed < expected, pvalue set at 1	0.894370965004273	0.894370965004273
VWA5B2	25144	0.553341992304862	0.692957871775605	0.310064443678804	1036767561|probability of observing >= 24 mutations is too small	0.453200546799453	missense	0.453200546799453	0.393248790644654	0.692957871775605	0.141457871467003	1036767561|probability of observing >= 24 mutations is too small	0.240226763349644	0.240226763349644
VWA7	13939	0.347650630736952	0.0990839967000696	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.228927268138013	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
VWA8	29071	0.812604801465025	1.11161277270157	0.258868923273885	1073124883|probability of observing >= 25 mutations is too small	0.144218855781144	missense	0.144218855781144	0.512930057021405	0.463598495592614	1	0|observed < expected, pvalue set at 1	0.4234876086124	0.258868923273885
VWC2	30200	0.341835474710891	0.002	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.281204329028546	0	1	0|observed < expected, pvalue set at 1	NA	1
VWC2L	37203	0.10470729131352	0.286553887654097	0.0976270121341335	169355478|probability of observing >= 11 mutations is too small	NA	missense	NA	0.0704052338468033	0.285553887654097	0.102069744062028	169355478|probability of observing >= 11 mutations is too small	NA	0.0976270121341335
VWDE	21897	0.463892197401098	0.864008872076054	0.145866778169735	953126977|probability of observing >= 22 mutations is too small	0.210614789385211	missense	0.210614789385211	0.2745823877402	0.862008872076054	0.0132176042920874	953126977|probability of observing >= 22 mutations is too small	0.0191636426590522	0.0191636426590522
VWF	12726	1.11587710325801	0.950183669933967	1	0|observed < expected, pvalue set at 1	0.745659254340746	missense	0.745659254340746	0.754734033887999	0.545806729072314	1	0|observed < expected, pvalue set at 1	0.964500213945631	0.964500213945631
WAPL	23293	0.763344526883056	4.24436997643697	0.000179961454292002	794295518|probability of observing >= 19 mutations is too small	0.657068342931657	missense	0.657068342931657	0.492627895161181	1.5209461451256	0.0275481572892024	794295518|probability of observing >= 19 mutations is too small	0.0907184647859635	0.000179961454292002
WARS	12729	0.371098359285108	1.54186224079615	0.0214889601416415	465732425|probability of observing >= 15 mutations is too small	0.035002964997035	missense	0.035002964997035	0.265534113529411	1.54186224079615	0.00416371009413164	465732425|probability of observing >= 15 mutations is too small	0.00143318087048223	0.00143318087048223
WAS	12731	0.200548560882663	0	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.121545645949112	0	1	0|observed < expected, pvalue set at 1	NA	1
WASF1	12732	0.210916914844387	0.320567989357849	0.237408223585974	431501240|probability of observing >= 15 mutations is too small	0.263137736862263	missense	0.263137736862263	0.140921881641133	0.320567989357849	0.137081072448224	431501240|probability of observing >= 15 mutations is too small	0.155909134057682	0.155909134057682
WASF2	12733	0.18116243125165	0.210421690709486	0.344993392238845	440286011|probability of observing >= 15 mutations is too small	NA	missense	NA	0.126054584589831	0.210421690709486	0.269892803613257	440286011|probability of observing >= 15 mutations is too small	NA	0.344993392238845
WASF3	12734	0.235870809952766	0.482309731347305	0.163928555936096	550602455|probability of observing >= 16 mutations is too small	NA	missense	NA	0.179290976773391	0	1	0|observed < expected, pvalue set at 1	NA	0.163928555936096
WASHC4	29174	0.515094206070449	0.541899380097613	0.408468235165303	812160385|probability of observing >= 20 mutations is too small	NA	missense	NA	0.302981043490536	0.14152243923596	1	0|observed < expected, pvalue set at 1	NA	0.408468235165303
WASHC5	28984	0.482452396508598	0.560977130218594	0.359841069941073	832077544|probability of observing >= 20 mutations is too small	0.767324232675767	missense	0.767324232675767	0.313694237475732	0.559977130218594	0.173473766345936	832077544|probability of observing >= 20 mutations is too small	0.401538146907954	0.359841069941073
WASL	12735	0.23817527823752	0.863534919776463	0.0534625457155766	388506824|probability of observing >= 14 mutations is too small	0.594856405143595	missense	0.594856405143595	0.16245433392672	0.863534919776463	0.0237480809118203	388506824|probability of observing >= 14 mutations is too small	0.0743020353776825	0.0534625457155766
WBP1L	23510	0.155778555616023	0.222417108281635	0.28635493741446	342884249|probability of observing >= 14 mutations is too small	NA	missense	NA	0.102604599023434	0.221417108281635	0.21192095735631	342884249|probability of observing >= 14 mutations is too small	NA	0.28635493741446
WBP2	12738	0.11264366894124	0.001	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.0890679454437158	0	1	0|observed < expected, pvalue set at 1	NA	1
WBP4	12739	0.122579451987152	0.400376940861653	0.111245848377871	226582413|probability of observing >= 12 mutations is too small	NA	missense	NA	0.069686356042188	0	1	0|observed < expected, pvalue set at 1	NA	0.111245848377871
WDFY2	20482	0.191984095755779	0.001	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.140757785995817	0	1	0|observed < expected, pvalue set at 1	NA	1
WDFY3	20751	1.79862076402277	3.39580565030596	0.0510589365536495	1184251241|probability of observing >= 34 mutations is too small	0.289024710975289	missense	0.289024710975289	1.25113860558472	1.07681118342276	1	0|observed < expected, pvalue set at 1	0.647774636145052	0.0510589365536495
WDFY4	29323	1.067571438651	0.663052514047674	1	0|observed < expected, pvalue set at 1	0.420400579599421	missense	0.420400579599421	0.701149982376409	0.662052514047674	1	0|observed < expected, pvalue set at 1	0.784697550498005	0.784697550498005
WDHD1	23170	0.401653682035995	0.315340628254261	1	0|observed < expected, pvalue set at 1	0.501688498311502	missense	0.501688498311502	0.236323164589426	0.315340628254261	0.298403323458792	767602460|probability of observing >= 19 mutations is too small	0.43400903554386	0.43400903554386
WDPCP	28027	0.253201538136485	0.0990839967000696	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.149117768810604	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
WDR1	12754	0.540439950450586	0.494586276988887	1	0|observed < expected, pvalue set at 1	0.835379164620835	missense	0.835379164620835	0.412324763511809	0.494586276988887	0.396274559462607	718532938|probability of observing >= 18 mutations is too small	0.697009496940618	0.697009496940618
WDR11	13831	0.499156285766208	0.287868127044919	1	0|observed < expected, pvalue set at 1	0.372611627388373	missense	0.372611627388373	0.334841351542367	0.286868127044919	1	0|observed < expected, pvalue set at 1	0.740460762191205	0.740460762191205
WDR13	14352	0.278072700994204	1.29448110559701	0.0226427154429566	323806917|probability of observing >= 14 mutations is too small	NA	missense	NA	0.227604002423441	0.498908765563827	0.205651002523984	323806917|probability of observing >= 14 mutations is too small	NA	0.0226427154429566
WDR17	16661	0.479871438765466	0.919902650570537	0.14092330301556	846034533|probability of observing >= 20 mutations is too small	0.59051140948859	missense	0.59051140948859	0.295550510730586	0.476886947467095	0.224725864270536	846034533|probability of observing >= 20 mutations is too small	0.400715893952431	0.14092330301556
WDR18	17956	0.188421910033826	0.356423141692613	0.1803100443659	577780991|probability of observing >= 17 mutations is too small	0.666618333381667	missense	0.666618333381667	0.144134513869647	0.356423141692613	0.112964297899157	577780991|probability of observing >= 17 mutations is too small	0.270057049551434	0.1803100443659
WDR19	18340	0.530770090693488	1.02211792837576	0.130222629052222	891202084|probability of observing >= 21 mutations is too small	0.493715506284494	missense	0.493715506284494	0.341495628287458	1.02211792837576	0.0214090658368381	891202084|probability of observing >= 21 mutations is too small	0.0586606484104548	0.0586606484104548
WDR20	19667	0.482176897889201	1.18396062296793	0.0972813628552625	622983116|probability of observing >= 17 mutations is too small	NA	missense	NA	0.345515468662055	0.388388282934752	0.403432259308244	622983116|probability of observing >= 17 mutations is too small	NA	0.0972813628552625
WDR24	20852	0.691760641873193	0.691094942488464	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.584932515509306	0.690094942488464	0.373138941629393	998519913|probability of observing >= 23 mutations is too small	NA	1
WDR25	21064	0.200195555013284	0.0990839967000696	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.1394972987861	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
WDR27	21248	0.308283217772786	0.197167993400139	1	0|observed < expected, pvalue set at 1	0.0627259372740627	missense	0.0627259372740627	0.171745525256631	0.196167993400139	0.453507588420631	827697273|probability of observing >= 20 mutations is too small	0.12970903484576	0.12970903484576
WDR3	12755	0.360188376707888	0.942649811297017	0.063929186253026	688754277|probability of observing >= 18 mutations is too small	NA	missense	NA	0.239619801649382	0.249207712921501	0.459015585447831	688754277|probability of observing >= 18 mutations is too small	NA	0.063929186253026
WDR31	21421	0.129846781597268	0.286234291317279	0.17542066167594	268764265|probability of observing >= 13 mutations is too small	NA	missense	NA	0.0850983672997182	0.286234291317279	0.102744544302819	268764265|probability of observing >= 13 mutations is too small	NA	0.17542066167594
WDR33	25651	0.867980924415427	0.944315823965952	0.391803380362525	1009300819|probability of observing >= 23 mutations is too small	0.91034708965291	missense	0.91034708965291	0.580675390286997	0.944315823965952	0.202958604927195	1009300819|probability of observing >= 23 mutations is too small	0.49676845400797	0.391803380362525
WDR34	28296	0.247303256328971	0.227307938667388	1	0|observed < expected, pvalue set at 1	0.799521200478799	missense	0.799521200478799	0.186475798915722	0.227307938667388	0.369767222739407	674955609|probability of observing >= 18 mutations is too small	0.655906702370284	0.655906702370284
WDR35	29250	0.489147243238189	0.371467029524397	1	0|observed < expected, pvalue set at 1	0.0100869899130101	missense	0.0100869899130101	0.300705902420178	0.371467029524397	0.346241672116185	839275646|probability of observing >= 20 mutations is too small	0.0232502576971524	0.0232502576971524
WDR36	30696	0.358645266494604	0.538416505527862	0.252837750983738	718656990|probability of observing >= 18 mutations is too small	0.077001922998077	missense	0.077001922998077	0.243146414692655	0.538416505527862	0.114587688412738	718656990|probability of observing >= 18 mutations is too small	0.0505614947915991	0.0505614947915991
WDR37	31406	0.504973218454701	5.00221325372961	5.57930571150241e-07	578595951|probability of observing >= 17 mutations is too small	2.999997000003e-06	missense	2.999997000003e-06	0.377868603541962	5.00221325372961	1.07660086799949e-09	578595951|probability of observing >= 17 mutations is too small	1.10996436306555e-13	1.10996436306555e-13
WDR38	23745	0.10888669288704	0.124683967255621	0.300069643568702	331139010|probability of observing >= 14 mutations is too small	NA	missense	NA	0.079111757349242	0.123683967255621	0.244996820566036	331139010|probability of observing >= 14 mutations is too small	NA	0.300069643568702
WDR4	12756	0.159248984300897	0.196167993400139	0.335009877436266	489602799|probability of observing >= 16 mutations is too small	0.451946548053452	missense	0.451946548053452	0.109524449543608	0.196167993400139	0.256290447513794	489602799|probability of observing >= 16 mutations is too small	0.365515918713732	0.335009877436266
WDR41	25601	0.196572105249612	0.483309731347305	0.134813974867689	364145464|probability of observing >= 14 mutations is too small	NA	missense	NA	0.114133439510962	0	1	0|observed < expected, pvalue set at 1	NA	0.134813974867689
WDR43	28945	0.43120200336578	0.91320368714239	0.155657014756974	541387545|probability of observing >= 16 mutations is too small	NA	missense	NA	0.270675942820787	0	1	0|observed < expected, pvalue set at 1	NA	0.155657014756974
WDR44	30512	0.455990906827747	0.80160042164687	0.28699337967875	362101280|probability of observing >= 14 mutations is too small	NA	missense	NA	0.351545554268232	0.80160042164687	0.215851493061408	362101280|probability of observing >= 14 mutations is too small	NA	0.28699337967875
WDR45B	25072	0.150436125166256	0.273847747634215	0.216532457356527	329901942|probability of observing >= 14 mutations is too small	0.49034650965349	missense	0.49034650965349	0.102948020464114	0.273847747634215	0.147767316433474	329901942|probability of observing >= 14 mutations is too small	0.262639873054067	0.216532457356527
WDR48	30914	0.303038394639368	2.01320514576612	0.000420035220112301	515171938|probability of observing >= 16 mutations is too small	NA	missense	NA	0.198086246665557	0.286234291317279	0.31060475333039	515171938|probability of observing >= 16 mutations is too small	NA	0.000420035220112301
WDR5	12757	0.388719844123534	2.71988497915948	0.0015410038395678	310182275|probability of observing >= 13 mutations is too small	0.0717389282610717	missense	0.0717389282610717	0.31016336087092	2.71988497915948	0.000624476693894799	310182275|probability of observing >= 13 mutations is too small	0.000493388826323973	0.000493388826323973
WDR53	28786	0.11044027539611	0.258339144992543	0.165405103522389	258584052|probability of observing >= 13 mutations is too small	NA	missense	NA	0.0754784349259452	0.258339144992543	0.114017492545668	258584052|probability of observing >= 13 mutations is too small	NA	0.165405103522389
WDR54	25770	0.153482515140329	0.279826284308124	0.197561955647184	359412637|probability of observing >= 14 mutations is too small	NA	missense	NA	0.0973954781661971	0.279826284308124	0.110857350254874	359412637|probability of observing >= 14 mutations is too small	NA	0.197561955647184
WDR55	25971	0.156493722691926	0.285078585872783	0.215357289427828	354479815|probability of observing >= 14 mutations is too small	NA	missense	NA	0.113167404573997	0.285078585872783	0.15037752270618	354479815|probability of observing >= 14 mutations is too small	NA	0.215357289427828
WDR59	25706	0.491389643747056	0.466328309605262	1	0|observed < expected, pvalue set at 1	0.534293465706534	missense	0.534293465706534	0.336401607032988	0.466328309605262	0.295111840160093	857294060|probability of observing >= 20 mutations is too small	0.448937760120135	0.448937760120135
WDR5B	17826	0.0943257756029207	0.0980839967000696	0.364377262627753	219579385|probability of observing >= 12 mutations is too small	NA	missense	NA	0.0652221079763868	0.0980839967000696	0.326534812730525	219579385|probability of observing >= 12 mutations is too small	NA	0.364377262627753
WDR6	12758	0.459675191198128	1.00536757752348	0.0873662709800325	954063063|probability of observing >= 22 mutations is too small	0.829222170777829	missense	0.829222170777829	0.313820063252566	0.541567754753104	0.166062440721998	954063063|probability of observing >= 22 mutations is too small	0.410720012245919	0.0873662709800325
WDR60	21862	0.360367674060859	0.349461230038991	1	0|observed < expected, pvalue set at 1	0.197075802924197	missense	0.197075802924197	0.205057183601261	0.349461230038991	0.194609778112662	871712989|probability of observing >= 21 mutations is too small	0.163418764767513	0.163418764767513
WDR62	24502	0.601030115582472	0.114138940460863	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.442254692791135	0.112138940460863	1	0|observed < expected, pvalue set at 1	NA	1
WDR63	30711	0.301987646100443	0.596544934261792	0.177777883238703	662802283|probability of observing >= 18 mutations is too small	0.435768564231436	missense	0.435768564231436	0.169922512690515	0.196167993400139	0.402800056993162	662802283|probability of observing >= 18 mutations is too small	0.480938428833602	0.177777883238703
WDR64	26570	0.378169938239735	0.0990839967000696	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.199439576598219	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
WDR66	28506	0.354738552540174	0.0990839967000696	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.225292448650754	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
WDR7	13490	1.15517749484503	0.672147474040659	1	0|observed < expected, pvalue set at 1	0.014053985946014	missense	0.014053985946014	0.778796953005414	0.670147474040659	1	0|observed < expected, pvalue set at 1	0.073992117033061	0.073992117033061
WDR72	26790	0.322859221261201	0.202391334758834	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.186746433061403	0.200391334758834	0.404116660194599	709987016|probability of observing >= 18 mutations is too small	NA	1
WDR76	25773	0.212573260325505	0.135204219792392	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.129267865376782	0.135204219792392	0.355435518906818	506610925|probability of observing >= 16 mutations is too small	NA	1
WDR77	29652	0.149833514905956	0.549977226365706	0.0666546713552682	295714530|probability of observing >= 13 mutations is too small	0.675853324146676	missense	0.675853324146676	0.111667476980387	0.548977226365706	0.0268700297524456	295714530|probability of observing >= 13 mutations is too small	0.0909557731384772	0.0666546713552682
WDR78	26252	0.289854529699439	0.183218091096273	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.162009541222999	0.183218091096273	0.398158807135901	631924439|probability of observing >= 17 mutations is too small	NA	1
WDR81	26600	0.841503745243941	0.197167993400139	1	0|observed < expected, pvalue set at 1	0.77039822960177	missense	0.77039822960177	0.652332744128853	0.196167993400139	1	0|observed < expected, pvalue set at 1	0.971354848608728	0.971354848608728
WDR83	32672	0.187747325448257	0.648014277108956	0.0545075590445841	384829679|probability of observing >= 14 mutations is too small	NA	missense	NA	0.140116475918657	0	1	0|observed < expected, pvalue set at 1	NA	0.0545075590445841
WDR86	28020	0.273697452402444	0.28824450686056	0.361568356176587	713556373|probability of observing >= 18 mutations is too small	0.285663714336286	missense	0.285663714336286	0.200411590815987	0.28724450686056	0.263942596369304	713556373|probability of observing >= 18 mutations is too small	0.270302035585569	0.270302035585569
WDR87	29934	0.753515830313624	0.395335986800278	1	0|observed < expected, pvalue set at 1	0.68012431987568	missense	0.68012431987568	0.370373465579919	0.392335986800278	0.488349730767787	1143343613|probability of observing >= 29 mutations is too small	0.69822265838252	0.69822265838252
WDR88	26999	0.143402771826246	0.001	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.0956878601871707	0	1	0|observed < expected, pvalue set at 1	NA	1
WDR90	26960	0.711835044631443	1.08537485517987	0.178744752636012	1154095546|probability of observing >= 30 mutations is too small	0.698442301557698	missense	0.698442301557698	0.494885361579866	0.682997914318213	0.228262396877131	1154095546|probability of observing >= 30 mutations is too small	0.452163982949477	0.178744752636012
WDR91	24997	0.36790306886701	0.642330506231515	0.202724347382173	721493218|probability of observing >= 18 mutations is too small	0.454920545079455	missense	0.454920545079455	0.265905339308576	0.642330506231515	0.0849252833539243	721493218|probability of observing >= 18 mutations is too small	0.164335287588337	0.164335287588337
WDR93	26924	0.199210919877491	0.001	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.115812783910623	0	1	0|observed < expected, pvalue set at 1	NA	1
WDR97	26959	0.648095676916744	0.32535335921588	1	0|observed < expected, pvalue set at 1	0.118515881484119	missense	0.118515881484119	0.459506732557736	0.32535335921588	1	0|observed < expected, pvalue set at 1	0.371275686368453	0.371275686368453
WDSUB1	26697	0.156698196512474	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.107501350061624	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
WDTC1	29175	0.6150894166023	1.07186306608733	0.186467299533141	679621538|probability of observing >= 18 mutations is too small	0.49017250982749	missense	0.49017250982749	0.463457801826648	1.07186306608733	0.095976049582674	679621538|probability of observing >= 18 mutations is too small	0.190844584828648	0.186467299533141
WDYHV1	25490	0.0872062033725813	0.272785679459278	0.108573835804439	200191862|probability of observing >= 12 mutations is too small	NA	missense	NA	0.0568964026829928	0.272785679459278	0.0585988106556256	200191862|probability of observing >= 12 mutations is too small	NA	0.108573835804439
WEE1	12761	0.936544028737817	0.831859025736499	1	0|observed < expected, pvalue set at 1	0.324119675880324	missense	0.324119675880324	0.75015816484394	0.831859025736499	0.363908643480009	743752865|probability of observing >= 19 mutations is too small	0.37006736959687	0.37006736959687
WEE2	19684	0.218223534690782	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.163185286896445	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
WFDC5	20477	0.0717996376099022	0.158572566613764	0.155066879545599	196834431|probability of observing >= 12 mutations is too small	NA	missense	NA	0.0430331915569988	0.158572566613764	0.0938974090366943	196834431|probability of observing >= 12 mutations is too small	NA	0.155066879545599
WFIKKN2	30916	0.256323011712798	0.116413134380101	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.197902809447024	0.115413134380101	1	0|observed < expected, pvalue set at 1	NA	1
WFS1	12762	0.344899205583424	1.9996926450799	0.000245955550515959	940149287|probability of observing >= 22 mutations is too small	0.207905792094208	missense	0.207905792094208	0.263094421677848	1.49720861267566	3.36286992828873e-05	940149287|probability of observing >= 22 mutations is too small	8.99875093390846e-05	8.99875093390846e-05
WHAMM	30493	0.519544361224351	0.778838642591637	0.256875744677178	848026162|probability of observing >= 20 mutations is too small	NA	missense	NA	0.415447602883173	0.130824365482681	1	0|observed < expected, pvalue set at 1	NA	0.256875744677178
WHRN	16361	0.484254884795408	0.606743235328445	0.317221730671109	986091789|probability of observing >= 23 mutations is too small	0.323993676006324	missense	0.323993676006324	0.397194966711471	0.605743235328445	0.221652888517333	986091789|probability of observing >= 23 mutations is too small	0.260949149779272	0.260949149779272
WIF1	18081	0.155637755340304	0.001	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.0929330239000566	0	1	0|observed < expected, pvalue set at 1	NA	1
WIPF1	12736	0.343470973037103	0.91220368714239	0.11063882871568	541443087|probability of observing >= 16 mutations is too small	NA	missense	NA	0.246247456580369	0	1	0|observed < expected, pvalue set at 1	NA	0.11063882871568
WIPF3	22004	0.169365585496123	0.0990839967000696	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.116690976559333	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
WIPI1	25471	0.193762157464996	0.160814727680936	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.138626928952426	0.160814727680936	0.364360620229114	427279818|probability of observing >= 15 mutations is too small	NA	1
WIPI2	32225	0.205606031211755	0.921698296701664	0.014512641477935	520374593|probability of observing >= 16 mutations is too small	0.740682259317741	missense	0.740682259317741	0.159794168340919	0.272684019592708	0.262133532790714	520374593|probability of observing >= 16 mutations is too small	0.51239851898939	0.014512641477935
WISP3	12771	0.115707042483114	0.001	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.0758817020896603	0	1	0|observed < expected, pvalue set at 1	NA	1
WIZ	30917	1.35159508106778	0.198540792684497	1	0|observed < expected, pvalue set at 1	NA	missense	NA	1.00226131854352	0.197540792684497	1	0|observed < expected, pvalue set at 1	NA	1
WLS	30238	0.246032285515909	0.001	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.173706942560461	0	1	0|observed < expected, pvalue set at 1	NA	1
